name,address,area,city,pincode,phone,rating,reviews,category,dealer_type,source,source_url
Jr Enterprise,"Mes Road, Muthyala Nagar, Bangalore",Muthyala Nagar,Bangalore,560054,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Jr-Enterprise-Near-HP-Petrol-Pump-Muthyala-Nagar/080PXX80-XX80-230329115305-E7S9_BZDET
Sri Venkateshwara Power Technologies,"1st Stage, 5th Phase, Thimayya Road, Woc Road, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Sri-Venkateshwara-Power-Technologies-Near-Warriyar-Bakery-Rajajinagar/080PXX80-XX80-180111181939-I6P9_BZDET
BOMBAY BATTERY & INVERTER,"P5F8+26H, Srinagar - Kanyakumari Hwy, Bhalswa Jahangirpuri, Jahangirpuri, Delhi, 110033",Delhi,Delhi,110033,,,0,inverter battery dealers,battery,googlemaps,https://www.google.com/maps/place/BOMBAY+BATTERY+%26+INVERTER/data=!4m7!3m6!1s0x390d01005efc4169:0xf139be7d5c168078!8m2!3d28.722492!4d77.1656257!16s%2Fg%2F11ynlrk34m!19sChIJaUH8XgABDTkReIAWXH2-OfE?authuser=0&hl=en&rclk=1
"GoMechanic - Car Battery Shop, Nungambakkam","17, Old 37, Grama Street, Josier Street, Josier Street, Chennai, Tamil Nadu 600034",Chennai,Delhi,600034,083989 70970,,8,car battery dealers,battery,googlemaps,"https://www.google.com/maps/place/GoMechanic+-+Car+Battery+Shop,+Nungambakkam/data=!4m7!3m6!1s0x3a52664305f92a3f:0x5fc23d21cbc5f478!8m2!3d13.0548649!4d80.2457372!16s%2Fg%2F1tfwncxm!19sChIJPyr5BUNmUjoRePTFyyE9wl8?authuser=0&hl=en&rclk=1"
Shree Ranga Power Solutions,"Vidyaranyapura,Major Sandeep Unnikrishnan Road, Adityanagar, Bangalore",Adityanagar,Bangalore,560097,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Shree-Ranga-Power-Solutions-Near-Kaweri-Tank-Adityanagar/080PXX80-XX80-250709191359-G4Z4_BZDET
The Battery Mark,"Kogilu Main Road, Yelahanka, Bangalore",Yelahanka,Bangalore,560064,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/The-Battery-Mark-Near-Nayara-Petrol-Bunk-Sapthagiri-Layout-Yelahanka/080PXX80-XX80-240127180256-N7X9_BZDET
G T Power Solutions,"Mico Layout, Hongasandra, Bangalore",Hongasandra,Bangalore,560068,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/G-T-Power-Solutions-Near-Nandhini-Milk-Point-Hongasandra/080PXX80-XX80-230109092026-A2Y6_BZDET
Check Engine Cars,"80 Feet Road, Kanakapura Main Road, Raghuvanahalli, Bangalore",Raghuvanahalli,Bangalore,560062,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Check-Engine-Cars-Near-By-KSIT-College-Raghuvanahalli/080PXX80-XX80-220604181651-Q4A2_BZDET
Sri Sai Samrudh Power Solution,"Hesargatta Main Road Tharabanahalli, Chikbanavara, Bangalore",Chikbanavara,Bangalore,560090,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Sri-Sai-Samrudh-Power-Solution-Near-Hanumaya-Thimakka-Conventional-Hall-Chikbanavara/080PXX80-XX80-180517113720-K4B1_BZDET
Bvs Enterprises,"Sahakara Nagar, Bangalore",Sahakara Nagar,Bangalore,560092,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Bvs-Enterprises-Sahakara-Nagar/080PXX80-XX80-251105132856-I3F2_BZDET
Captive Power Solutions,"Patel Road, Pns Layout, Kammanahalli, Bangalore",Kammanahalli,Bangalore,560084,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Captive-Power-Solutions-Opposite-to-Rajkumar-Park-Kammanahalli/080PXX80-XX80-140618111739-C3G6_BZDET
Akshaya Power Tech,"60 Feet Road,2nd Block, Mariyappanapalya, Gnanabharathi, Bangalore",Gnanabharathi,Bangalore,560056,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Akshaya-Power-Tech-Near-Auto-Stand-Road-Gnanabharathi/080P8388-8388-110210155259-R1M4_BZDET
Kiran Batteries And Auto Electricals,"Kanakapura Main Road, Doddakallasandra, Bangalore",Doddakallasandra,Bangalore,560062,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Kiran-Batteries-And-Auto-Electricals-Opposite-to-Kanthi-Sweets-Doddakallasandra/080PXX80-XX80-220208141216-D2K1_BZDET
"Selekt Electronics - Lithium, Inverter, Solar, Car Battery","G-24, Block G, Vijay Nagar, New Delhi, Delhi, 110033",Delhi,Delhi,110033,098112 50502,,428,inverter battery dealers,battery,googlemaps,"https://www.google.com/maps/place/Selekt+Electronics+-+Lithium,+Inverter,+Solar,+Car+Battery/data=!4m7!3m6!1s0x390cfded5e387c61:0xb1e0374e6917ac2e!8m2!3d28.694994!4d77.2033387!16s%2Fg%2F1tf85gfx!19sChIJYXw4Xu39DDkRLqwXaU434LE?authuser=0&hl=en&rclk=1"
Imperial Battery Services - Exide Authorised Dealer Sales and Service,"61/10, 3rd Ave, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020",Chennai,Delhi,600020,096000 45646,,22,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/Imperial+Battery+Services+-+Exide+Authorised+Dealer+Sales+and+Service/data=!4m7!3m6!1s0x3a52678b18be2047:0xefbc17b3b2735e50!8m2!3d12.9914514!4d80.2530674!16s%2Fg%2F11cn5rqb9b!19sChIJRyC-GItnUjoRUF5zsrMXvO8?authuser=0&hl=en&rclk=1
GoMechanic - Discount Battery,"1, High Ct Rd, Pallavan Nagar, Koyambedu, Thoraipakkam, Chennai, Tamil Nadu 600107",Chennai,Delhi,600107,083989 70970,,5,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/GoMechanic+-+Discount+Battery/data=!4m7!3m6!1s0x3a5261533def2197:0x9d2cb92afae08a9d!8m2!3d13.071409!4d80.186172!16s%2Fg%2F11cmmyvgz6!19sChIJlyHvPVNhUjoRnYrg-iq5LJ0?authuser=0&hl=en&rclk=1
Az Battery Center,"Hosur Main Road, Adugodi, Bangalore",Adugodi,Bangalore,560030,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Az-Battery-Center-Beside-Sv-Car-Ac-Adugodi/080PXX80-XX80-160402140356-H7I2_BZDET
Chandan Electro Zone,"DM Galli, Sp Road, Bangalore",Sp Road,Bangalore,560002,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Chandan-Electro-Zone-Behind-Durga-Reading-Company-SP-Road-Sp-Road/080PXX80-XX80-240903201559-Z2M3_BZDET
BHYRAVESHWARA TYRES AND BATTERIES,"JC Industrial Area,Yelachenahalli, Kanakapura Road, Bangalore",Kanakapura Road,Bangalore,560062,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/BHYRAVESHWARA-TYRES-AND-BATTERIES-Below-HDFC-Bank-Kanakapura-Road/080PXX80-XX80-120112180053-G6T4_BZDET
Saini Battery Inverter & RO Systems,"H-19E, Main Rd, opp. Sanjay Park, Veer Savarkar Block, Block H, Shakarpur, Delhi, 110092",Delhi,Delhi,110092,088020 13060,,147,inverter battery dealers,battery,googlemaps,https://www.google.com/maps/place/Saini+Battery+Inverter+%26+RO+Systems/data=!4m7!3m6!1s0x390cfcab6449e3a7:0x8e5d26d68af71922!8m2!3d28.630536!4d77.281255!16s%2Fg%2F11c46bq23z!19sChIJp-NJZKv8DDkRIhn3itYmXY4?authuser=0&hl=en&rclk=1
Nithyashree Enterprises,"1st Cross,Doddahalahalli,Kempegowda Road, Rajarajeshwari Nagar, Bangalore",Rajarajeshwari Nagar,Bangalore,560098,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Nithyashree-Enterprises-Next-to-Maharaja-Bar-Rajarajeshwari-Nagar/080PXX80-XX80-180716114737-F6M6_BZDET
Thirumala Battery Point,"10th Main 56th Cross Rajajinagar, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Thirumala-Battery-Point-Opp-Ramamandir-Rajajinagar/080PXX80-XX80-251021130521-R9J4_BZDET
Karuna Auto Electricals,"32nd E Cross, Jayanagar 4th T Block, Bangalore",Jayanagar 4th T Block,Bangalore,560041,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Karuna-Auto-Electricals-Opposite-Bank-Of-Baroda-Jayanagar-4th-T-Block/080PXX80-XX80-171103160050-Q2U9_BZDET
Sgr Enterprises,"53rd D Cross 3rd Y Block, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Sgr-Enterprises-Near-Dhobi-Ghat-Bus-Stop-Rajajinagar/080PXX80-XX80-181029124257-K4Y6_BZDET
Raw Power Solution,"Vinayaka Nagar, Krishnarajapuram, Bangalore",Krishnarajapuram,Bangalore,560036,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Raw-Power-Solution-Near-Krishna-Theater-Krishnarajapuram/080PXX80-XX80-221129175252-B9E3_BZDET
APS Power Solutions,"Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/APS-Power-Solutions-Near-National-Collage-Back-Gate-Basavanagudi/080PXX80-XX80-140121142204-Q2H9_BZDET
Yahweh Technologies,"3rd Main Road, 9 Th Cross, Azad Nagar, Chamarajpet, Bangalore",Chamarajpet,Bangalore,560018,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Yahweh-Technologies-Near-Raghavendra-Party-Hall-Chamarajpet/080PXX80-XX80-240501114414-C6R7_BZDET
SLN Power Solutions,"2nd Crs,1st Mn,Ayappa Lyt, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/SLN-Power-Solutions-Bh-Kmf-Marathahalli/080PXX80-XX80-121227104107-U4B3_BZDET
Girias Investment,"1st Block, 100 Feet Road, Jayanagar 1st Block, Bangalore",Jayanagar 1st Block,Bangalore,560011,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/Girias-Investment-Opposite-Dayanand-Sagar-Kalyana-Mantapa-Jayanagar-1st-Block/080P4200003_BZDET
D2 Traderr,"8th Main Road, Jayanagar 1st Block, Bangalore",Jayanagar 1st Block,Bangalore,560011,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Bangalore/D2-Traderr-Near-Nimhans-Hopsital-LIC-Colony-Jayanagar-1st-Block/080PXX80-XX80-220916144035-G6T9_BZDET
Amaron car Battery Dealer alwarpet,"Lawyers xerox new, 2, Alwarpet St, Cooperative Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018",Chennai,Delhi,600018,093820 07007,4.7,3,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/Amaron+car+Battery+Dealer+alwarpet/data=!4m7!3m6!1s0x3a5267b48d4a1def:0xb979f756102e709d!8m2!3d13.0335864!4d80.2502319!16s%2Fg%2F11hd1lgj93!19sChIJ7x1KjbRnUjoRnXAuEFb3ebk?authuser=0&hl=en&rclk=1
Sri Kamatchi Batteries (Authorized dealer of #EXIDE #SFSONIC #AMARON Batteries),": 90, Kundrathur Main Rd, Astha Lakshmi Nagar, Kamaraj Nagar, Kumananchavadi, Poonamallee, Chennai, Tamil Nadu 600122",Chennai,Delhi,600122,098401 28670,5.0,184,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/Sri+Kamatchi+Batteries+%28Authorized+dealer+of+%23EXIDE+%23SFSONIC+%23AMARON+Batteries%29/data=!4m7!3m6!1s0x3a5261cf398bdd6d:0x62b63f46227e1a06!8m2!3d13.0403191!4d80.1141374!16s%2Fg%2F1ptyk0_6z!19sChIJbd2LOc9hUjoRBhp-IkY_tmI?authuser=0&hl=en&rclk=1
PRD POWER SOLUTIONS,"10th Street, Maduravoyal, Chennai",Maduravoyal,Chennai,600095,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/PRD-POWER-SOLUTIONS-Old-Kandaswamy-Nagar-Maduravoyal/044PXX44-XX44-221206183157-I8G3_BZDET
Perumal Batteries Sale & Services,"Sivan Koil Road, Thiruverkadu, Chennai",Thiruverkadu,Chennai,600077,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Perumal-Batteries-Sale-Services-Near-Church-Thiruverkadu/044PXX44-XX44-171114202005-L8A8_BZDET
Sri Balaji Enterprises,"Hunters Road, Vepery, Chennai",Vepery,Chennai,600007,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sri-Balaji-Enterprises-Near-Dowton-Signal-Vepery/044PXX44-XX44-130725155006-R6P6_BZDET
Gv Power Solutions,"Mount Poonamallee Road, Poonamallee, Chennai",Poonamallee,Chennai,600056,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Gv-Power-Solutions-Kattupakkam-Opposite-to-Sangeetha-Hotel-Poonamallee/044PXX44-XX44-240612172346-B5A1_BZDET
Baba Battery House,"Gangaiamman Nagar Main Road, Mogappair West, Chennai",Mogappair West,Chennai,600037,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Baba-Battery-House-Near-Thai-Mugambigai-Dental-College-and-Sai-Baba-Temple-Mogappair-West/044PXX44-XX44-180123100547-C8X9_BZDET
Unikmart Batteries,"South Mada Street, Tiruvottiyur High Road-Tiruvottiyur, Chennai",Tiruvottiyur High Road-Tiruvottiyur,Chennai,600019,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Unikmart-Batteries-Near-Msm-Cinema-Hall-Tiruvottiyur-High-Road-Tiruvottiyur/044PXX44-XX44-191108195040-M5L6_BZDET
Sri manikandan auto electrical,"Bye pass road . lakshmi complex, Redhills, Chennai",Redhills,Chennai,600052,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sri-Manikandan-Auto-Electrical-near-andra-bank-Redhills/044PXX44-XX44-160119153544-B1A6_BZDET
PKM Batteries,"Nemelichery Railway Station Road, Nemilicherry, Chennai",Nemilicherry,Chennai,602024,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/PKM-Batteries-Near-Amutha-Matric-School-Nemilicherry/044PXX44-XX44-241226191433-R6J1_BZDET
OM Battery Service,"Meppur Main Road , Agaramel, Nazarethpettai, Chennai",Nazarethpettai,Chennai,600123,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/OM-Battery-Service-MSJM-School-Nazarethpettai/044PXX44-XX44-241207235123-R1W8_BZDET
Sri Padavettamman Battery Services and Auto Electricals,"Park Road, Padi, Chennai",Padi,Chennai,600050,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sri-Padavettamman-Battery-Services-And-Auto-Electricals-Opposite-Park-Club-Padi/044PXX44-XX44-121201110343-Q2N4_BZDET
Kamal Sales - Authorised Luminous Battery Dealers in Delhi | Exide Car Battery | Inverter Battery | Amaron Car Battery,"Shop No, S 4/59, opp. Janakpuri East Metro Station, East Janak Puri, Old Mahavir Nagar, Tilak Nagar, New Delhi, Delhi, 110018",Delhi,Delhi,110018,098737 22720,,121,inverter battery dealers,battery,googlemaps,https://www.google.com/maps/place/Kamal+Sales+-+Authorised+Luminous+Battery+Dealers+in+Delhi+%7C+Exide+Car+Battery+%7C+Inverter+Battery+%7C+Amaron+Car+Battery/data=!4m7!3m6!1s0x390d051bcc727d01:0xa04a5612df6ea447!8m2!3d28.6336484!4d77.0872346!16s%2Fg%2F11l1f6tr8r!19sChIJAX1yzBsFDTkRR6Ru3xJWSqA?authuser=0&hl=en&rclk=1
Krishna Batteries,"Velachery Road, Selaiyur, Chennai",Selaiyur,Chennai,600073,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Krishna-Batteries-Mahalakshmi-Nagar-Selaiyur/044PXX44-XX44-230911180139-X6V6_BZDET
Agnes Battery,"Periyar Pathai, Choolaimedu, Chennai",Choolaimedu,Chennai,600094,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Agnes-Battery-Near-Selliamman-Kovil-Choolaimedu/044PXX44-XX44-100210181419-H9Z5_BZDET
Amman Battery Sales & Service,"Redhills Main Road,VijayaLakshmi Puram, Ambattur, Chennai",Ambattur,Chennai,600053,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Amman-Battery-Sales-Service-Near-ECI-Church-Ambattur/044PXX44-XX44-250916110254-H1J6_BZDET
Krrishnya Sree Enterprises Marketing Pvt Ltd,"M Th Road, Villivakkam, Chennai",Villivakkam,Chennai,600049,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Krrishnya-Sree-Enterprises-Marketing-Pvt-Ltd-Near-to-Kaveri-Hospital-Villivakkam/044PXX44-XX44-210128163003-E9M3_BZDET
Eswari Electricals,"Shankar Nagar (Railway Station) Main Road, T V Puram, Ponneri, Ponneri, Chennai",Ponneri,Chennai,601204,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Eswari-Electricals-Near-UKN-Marriage-Mahal-Ponneri/044P1232601848N8L2T2_BZDET
Sun Tyre Zone,"Mudichur Road Lakshmipuram, Tambaram West, Chennai",Tambaram West,Chennai,600045,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sun-Tyre-Zone-Near-By-Pass-Bridge-Tambaram-West/044PXX44-XX44-140708175135-T8L7_BZDET
Chennai Enterprises,"Gst Road, Tambaram Sanatorium, Chennai",Tambaram Sanatorium,Chennai,600047,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Chennai-Enterprises-Opposite-to-Siddha-Hospital-Tambaram-Sanatorium/044PXX44-XX44-120901164500-L4P8_BZDET
Balaguru Battery,"10th Avenue, Ashok Nagar, Chennai",Ashok Nagar,Chennai,600083,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Balaguru-Battery-Ashok-Nagar/044PXX44-XX44-241115174942-F4Y5_BZDET
I5 Power Solutions,"Amman Nagar Main Road, Kattupakkam, Chennai",Kattupakkam,Chennai,600056,,,,Car Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/I5-Power-Solutions-Kattupakkam/044PXX44-XX44-230105122146-E6K5_BZDET
Battery Dealers In Chennai,"old no 375, new, 669, Poonamallee High Rd, opp. to Anna Arch Road, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600030",Chennai,Delhi,600030,093820 07007,4.5,38,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/Battery+Dealers+In+Chennai/data=!4m7!3m6!1s0x3a52669c82a99037:0x82fa11f10ecb689d!8m2!3d13.074495!4d80.218861!16s%2Fg%2F11b7dzd1mv!19sChIJN5CpgpxmUjoRnWjLDvER-oI?authuser=0&hl=en&rclk=1
Shine Power,"Murugesan Street Adasd Jafferkhanpet, Jafferkhanpet, Chennai",Jafferkhanpet,Chennai,600083,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Shine-Power-Opposite-Kasi-Theatre-Jafferkhanpet/044PXX44-XX44-140822171329-J1Y9_BZDET
Automan Exide Battery Centre,"Millers Road-Kilpauk, Kilpauk, Chennai",Kilpauk,Chennai,600010,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Automan-Exide-Battery-Centre-Next-Motcham-Theatre-Kilpauk/044PXX44-XX44-110826125835-W8C2_BZDET
Unison Power System,"1st Cross Street,Minor Trustpuram, Choolaimedu, Chennai",Choolaimedu,Chennai,600094,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Unison-Power-System-Near-Vinayagar-Temple-Choolaimedu/044PXX44-XX44-161102154016-R1K8_BZDET
Easan Digital Water Technology,"Muthu Street, Moolakadai-Madhavaram, Chennai",Moolakadai-Madhavaram,Chennai,600060,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Easan-Digital-Water-Technology-Opp-to-RAVISWARAR-TEMPLE-Moolakadai-Madhavaram/044PXX44-XX44-160608130832-F8W1_BZDET
Mass Power Controls Chennai Pvt Ltd,"Sixth Street Kamaraj Colony, Kodambakkam, Chennai",Kodambakkam,Chennai,600024,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Mass-Power-Controls-Chennai-Pvt-Ltd-Near-Nagavalli-Temple-Kodambakkam/044PXX44-XX44-130416200216-E2P9_BZDET
Srii Sai Auto Care,"Medavakkam High Road, Sholinganallur, Chennai",Sholinganallur,Chennai,600119,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Srii-Sai-Auto-Care-Near-Union-Bank-Of-India-Sholinganallur/044PXX44-XX44-121129110000-N9C7_BZDET
Exide Joshua Batteries,"Kakkan Nagar Main Road, Adambakkam, Chennai",Adambakkam,Chennai,600088,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Exide-Joshua-Batteries-Near-Bpcl-Bunk-Opposite-Eci-Church-Adambakkam/044PXX44-XX44-140602142227-F8I2_BZDET
Powertech Diesel Services,"Chinna Kolady, Thiruverkadu, Chennai",Thiruverkadu,Chennai,600077,,,,Inverter Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Powertech-Diesel-Services-Thiruverkadu-Chennai-Thiruverkadu/044PXX44-XX44-230318124527-Q2D9_BZDET
Aspri Batteries,"Old no: 184/2, New no: 465, Konnur High Rd, Ramanuja Nagar, United India Nagar, Ayanavaram, Chennai, Tamil Nadu 600023",Chennai,Delhi,600023,098841 50550,,152,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/Aspri+Batteries/data=!4m7!3m6!1s0x3a526434c7926d59:0x58499ac22c770994!8m2!3d13.0999638!4d80.2263336!16s%2Fg%2F11cmp6p16d!19sChIJWW2SxzRkUjoRlAl3LMKaSVg?authuser=0&hl=en&rclk=1
International Tyre Service,"Annai Nagar, Korattur, Chennai",Korattur,Chennai,600050,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/International-Tyre-Service-Near-DRJ-Hospital-Korattur/044PXX44-XX44-110811180734-G4P7_BZDET
Bsb Power Solutions,"1st Floor,4th Street Vadakupattu Main Road, Medavakkam, Chennai",Medavakkam,Chennai,600100,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Bsb-Power-Solutions-Near-Kinder-Villa-School-Medavakkam/044PXX44-XX44-250113112815-I1B3_BZDET
Sun Enterprises,"St Peters College Road, Avadi, Chennai",Avadi,Chennai,600054,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sun-Enterprises-St-Peter-College-Gate-Opposite-Avadi/044PXX44-XX44-230428080117-C1Y9_BZDET
A B Sun Solar,"Sv Chidambaram Salai Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,Chennai,600083,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/A-B-Sun-Solar-Near-Ayya-Hotel-Ashok-Nagar/044PXX44-XX44-130330123750-Y6D5_BZDET
Sanvika Batteries,"East Coast Road, Palavakkam, Chennai",Palavakkam,Chennai,600041,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Sanvika-Batteries-Opposite-Csi-Church-Palavakkam/044PXX44-XX44-240630104549-Q2D7_BZDET
Apex Power Solution,"Madhana Kuppam,Andal Koil Street, Kolathur, Chennai",Kolathur,Chennai,600099,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Apex-Power-Solution-Nearby-Soka-Ikada-College-Kolathur/044PXX44-XX44-210804100723-I9T1_BZDET
Ev World Com,"Mgr Main Road, Kandanchavadi, Chennai",Kandanchavadi,Chennai,600096,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Ev-World-Com-Opposite-to-Workfella-HDFC-Bank-Perungudi-Branch-Kandanchavadi/044PXX44-XX44-240518120409-F8V9_BZDET
Asa Batteries,"Aranganathan Subway Road, Saidapet, Chennai",Saidapet,Chennai,600015,,,,Battery Dealers,battery,justdial,https://www.justdial.com/Chennai/Asa-Batteries-Near-Aranganathan-Subway-Saidapet/044PXX44-XX44-211019124604-I1T9_BZDET
D S K Battery Centre,"New no 29; old no 8, Alagappa Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084",Chennai,Delhi,600084,099405 93830,4.9,315,car battery dealers,battery,googlemaps,https://www.google.com/maps/place/D+S+K+Battery+Centre/data=!4m7!3m6!1s0x3a52666a3b499e4f:0xea48af66e53d9728!8m2!3d13.0815112!4d80.2551102!16s%2Fg%2F1w45410n!19sChIJT55JO2pmUjoRKJc95WavSOo?authuser=0&hl=en&rclk=1
